RegionID,RegionName,City,County,State,Metro,SizeRank,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
248426,Westhaven,Portsmouth,Portsmouth City,VA,Virginia Beach-Norfolk-Newport News,1381,20.43010753,25,27.5,8.860759494,27.77777778,16.21621622,18.68131868,18.47826087,13.0952381,15,15.06849315,17.10526316,24.05063291,11.25,16.4556962,20.58823529,23.1884058,28.07017544,21.31147541,24.07407407,15.78947368,22.4137931,32.65306122,20.68965517,11.94029851,17.64705882,25.86206897,14.28571429,21.15384615,17.54385965,18.33333333,15.15151515,18.42105263,17.80821918,18.75,26.58227848,28.37837838,28,20.77922078,20.58823529,22.22222222,16.43835616,11.53846154,25.97402597,26.76056338,29.6875,26.02739726,21.05263158,20.54794521,27.77777778,20,17.46031746,19.64285714,20.68965517,18.51851852,13.79310345,14.0625,26.15384615,31.50684932,24.3902439,14.63414634,25.33333333,23.4375,15.15151515,17.1875,17.91044776,24.59016393,33.33333333,23.33333333,21.42857143,23.33333333,26.98412698,23.33333333,27.27272727,27.77777778,15.38461538,14.28571429,16.66666667,14.28571429,29.6875,23.94366197,17.80821918,34.84848485,18.30985915,20.33898305,16.12903226,16.36363636,16.36363636,33.33333333,19.51219512,17.77777778,35.29411765,25.92592593,11.53846154,19.23076923,28.30188679,21.15384615,20.83333333,20,13.7254902,15.68627451,17.0212766,15.2173913
21156,Waretown,Ocean,Ocean County,NJ,New York-Newark-Jersey City,1382,14.43850267,13.97849462,11.79775281,11.83431953,8.588957055,12.5,16.75675676,15.73033708,12.94117647,17.85714286,12.5,16.85393258,15.56886228,8.928571429,8.588957055,10.20408163,8,14.19354839,13.93939394,13.14285714,15,12.08791209,23.25581395,17.51412429,11.82795699,8.542713568,5.347593583,3.614457831,5.960264901,8.108108108,8.917197452,11.04651163,9.340659341,13.98963731,12.63157895,13.70558376,11.73184358,12.4260355,9.459459459,5.34351145,9.375,7.142857143,7.8125,9.77443609,9.420289855,11.27819549,19.84126984,18.32061069,22.62773723,14.92537313,12.60504202,5.454545455,7.272727273,5.555555556,17.29323308,14.66666667,14.13043478,14.57286432,12.92134831,22.85714286,12.42236025,19.31034483,14.78873239,9.6,9.756097561,14.18439716,12.17948718,10.91954023,10.92896175,11.29032258,15.67567568,14.61988304,12.7388535,13.24503311,8.759124088,8.59375,11.96581197,11.45038168,9.589041096,11.11111111,12.98701299,18.24324324,17.12328767,16.78321678,11.97183099,15.94202899,18.18181818,12.8440367,19.8019802,12.61261261,13.67521368,14.81481481,15.06849315,21.19205298,24.16107383,18.91891892,24.42748092,16.91176471,13.38582677,4.04040404,14.67889908,16.80672269,15.70247934
273196,Central Business District,Kansas City,Jackson County,MO,Kansas City,1383,15.13513514,13.87283237,12.04819277,13.63636364,7.482993197,10.34482759,12.41830065,12.90322581,20.83333333,17.74193548,13.44537815,11.21495327,7.339449541,9.259259259,8.620689655,10.18518519,7.079646018,6.315789474,11.32075472,7.766990291,13.48314607,11.76470588,14.51612903,12.96296296,12.5,10.90909091,5.660377358,10,1.785714286,7.843137255,9.090909091,4.918032787,12.96296296,15.15151515,19.17808219,22.72727273,20.33898305,13.84615385,13.33333333,7.272727273,6,8.333333333,9.803921569,15.51724138,10.58823529,12.30769231,15.71428571,16.07142857,7.843137255,13.20754717,13.20754717,5.882352941,10.86956522,2.702702703,8.108108108,25,16,18.75,18.86792453,10.9375,8.450704225,14.66666667,7.575757576,6.060606061,6.666666667,8.823529412,15.85365854,7.777777778,19.1011236,20.83333333,20.87912088,17.5,15.11627907,24.70588235,5.952380952,11.25,28.04878049,12.19512195,14.13043478,15.90909091,24.17582418,20.73170732,13.43283582,10.14492754,15.625,5.263157895,11.66666667,3.50877193,12.28070175,5,15.27777778,13.69863014,15.73033708,15.15151515,14.73684211,21.34831461,13.63636364,19.35483871,25.33333333,5.555555556,13.51351351,12.19512195,19.04761905
269236,Woodstock,Jacksonville,Duval County,FL,Jacksonville,1384,17.94871795,12.85714286,14.86486486,14.28571429,11.11111111,15.78947368,15,25.45454545,12,21.27659574,13.04347826,4,17.0212766,19.14893617,9.803921569,9.433962264,18,14.28571429,9.836065574,10.71428571,8.928571429,7.547169811,6.382978723,20,9.433962264,8.695652174,6.818181818,7.142857143,17.0212766,21.27659574,26.47058824,19.44444444,10.25641026,13.15789474,10.81081081,5.555555556,20.58823529,33.33333333,12.5,24.44444444,21.15384615,12,24.56140351,7.843137255,17.85714286,27.11864407,23.63636364,18.33333333,17.46031746,17.24137931,6.666666667,20.3125,23.33333333,10,15.38461538,16.66666667,15.90909091,19.51219512,5.128205128,17.07317073,17.5,21.42857143,12.5,11.62790698,4.444444444,26.41509434,15.38461538,27.02702703,11.11111111,2.857142857,10.25641026,13.51351351,28.57142857,14.28571429,15.625,5.263157895,7.142857143,5,5.128205128,8.108108108,7.142857143,2.702702703,20,20,19.35483871,19.51219512,2.380952381,20.45454545,6.666666667,9.259259259,14.58333333,16,15.68627451,13.7254902,13.7254902,13.04347826,14.89361702,17.39130435,18.75,6.666666667,5,11.62790698,18.42105263
142002,Enchanted Hills,Rio Rancho,Sandoval County,NM,Albuquerque,1385,21,15.78947368,22.98850575,17.77777778,20.23809524,16.25,23.68421053,19.71830986,17.33333333,27.27272727,21.21212121,17.1875,13.63636364,13.51351351,11.76470588,14.75409836,16.94915254,7.407407407,12.12121212,22.58064516,19.67213115,15.49295775,20.54794521,23.52941176,20,18.33333333,22.58064516,19.67213115,28.30188679,17.0212766,23.21428571,23.80952381,20.63492063,20,18.03278689,22.89156627,14.49275362,29.85074627,25.80645161,16.39344262,26.53061224,8.695652174,34.88372093,19.14893617,20.33898305,32.72727273,22.22222222,31.34328358,26.98412698,23.72881356,18.51851852,31.37254902,17.30769231,16,20.75471698,7.407407407,20,24.52830189,27.45098039,21.66666667,17.46031746,23.07692308,20,26.53061224,15.90909091,11.11111111,23.52941176,12.5,17.85714286,27.77777778,27.11864407,20.33898305,23.80952381,21.66666667,14.28571429,8.333333333,21.56862745,14.28571429,12,12.96296296,12.06896552,17.30769231,12.24489796,17.77777778,23.80952381,17.77777778,18.75,19.51219512,21.62162162,23.07692308,23.07692308,12.96296296,10.20408163,17.0212766,21.15384615,20,28.57142857,24.07407407,26.92307692,10.86956522,16.66666667,8.163265306,2.272727273
417102,Harwood Lane,Charlotte,Mecklenburg County,NC,Charlotte-Concord-Gastonia,1386,25.71428571,19.58762887,11.34020619,11.2244898,16.66666667,23.46938776,23.00884956,19.44444444,16.84210526,15.625,12.35955056,9.302325581,10.46511628,9.302325581,3.409090909,3.703703704,8.75,14.11764706,13.48314607,12.90322581,14.28571429,12.5,11.76470588,15,11.53846154,8.955223881,7.462686567,7.01754386,6.779661017,9.433962264,6.896551724,9.459459459,4.545454545,11.94029851,8.571428571,17.46031746,8.571428571,11.66666667,12.28070175,3.773584906,4.651162791,10.52631579,11.11111111,10,17.14285714,7.894736842,15,14.1025641,11.25,5.063291139,7.352941176,12.90322581,10.20408163,7.843137255,11.76470588,13.63636364,10.76923077,17.14285714,18.03278689,17.91044776,12.5,10.52631579,6.818181818,2.43902439,15.38461538,6.976744186,13.33333333,12.72727273,14.75409836,14.75409836,11.47540984,16.66666667,8.928571429,13.7254902,6.25,7.692307692,11.62790698,6.382978723,10.86956522,7.692307692,6.451612903,9.090909091,14.0625,10.90909091,4.838709677,8,4.444444444,0,3.333333333,12.90322581,13.04347826,6.12244898,6.818181818,10.63829787,20.93023256,24,15.90909091,5.263157895,10.20408163,9.090909091,6.666666667,5.660377358,7.272727273
417151,Downtown,Saint Petersburg,Pinellas County,FL,Tampa-St. Petersburg-Clearwater,1387,14.76510067,11.03896104,9.929078014,14.17910448,10.63829787,10.14492754,11.42857143,9.615384615,8.737864078,13.82978723,8,11.84210526,15.06849315,11.84210526,6.52173913,8.510638298,11.70212766,10.78431373,11,9.195402299,8.641975309,10.95890411,6.153846154,5.357142857,8.474576271,8.955223881,5.555555556,10.76923077,7.692307692,9.589041096,11.82795699,8.75,4.761904762,10.71428571,17.5,10.52631579,16.66666667,15.38461538,12.82051282,7.894736842,15,12.5,10.60606061,14.92537313,5.555555556,10.09174312,13.75,16.85393258,15.90909091,13.82978723,1.960784314,10.1010101,12.8440367,18.42105263,12.5,8.333333333,15.59633028,9.174311927,13.51351351,15.59633028,13.46153846,15.45454545,10.34482759,7.317073171,16.92307692,13.19444444,9.79020979,5.625,4.320987654,4.458598726,2.380952381,6.097560976,5.454545455,14.70588235,8.187134503,10.97560976,12.24489796,10.97560976,13.04347826,12.4260355,7.643312102,6.493506494,9.219858156,11.9047619,7.56302521,8.695652174,10.79136691,6.766917293,11.36363636,7.086614173,8.633093525,13.53383459,6.611570248,15.74074074,13.40206186,10.81081081,14.15929204,20.3125,13.06818182,6.962025316,13.60544218,13.86861314,13.60946746
39842,Montebello,Ramapo,Rockland County,NY,New York-Newark-Jersey City,1388,22.22222222,17.94871795,17.94871795,3.125,13.33333333,16.12903226,18.91891892,13.95348837,27.08333333,16,31.57894737,28.07017544,25,25.42372881,10.76923077,5.970149254,18.18181818,10.71428571,29.23076923,19.17808219,22.53521127,21.95121951,28.39506173,26.66666667,24.63768116,16.66666667,11.11111111,14.81481481,18.86792453,14.03508772,14.81481481,19.64285714,17.80821918,19.40298507,26.98412698,19.67213115,18.33333333,5.660377358,8.510638298,7.142857143,21.73913043,4.347826087,15.78947368,22.58064516,28.57142857,21.42857143,27.5862069,28.57142857,23.52941176,21.17647059,8.43373494,10,14.70588235,7.575757576,6.557377049,14.70588235,21.73913043,9.85915493,27.63157895,9.333333333,17.56756757,19.73684211,15.49295775,13.55932203,23.33333333,15,14.92537313,22.05882353,22.72727273,23.52941176,23.1884058,7.142857143,15.38461538,4.761904762,17.24137931,3.846153846,14.58333333,8.333333333,7.575757576,19.17808219,13.51351351,4.054054054,16.66666667,19.04761905,11.29032258,18.6440678,9.433962264,8.571428571,15.78947368,10.63829787,16,21.15384615,24.19354839,14.92537313,14.0625,16.66666667,14.28571429,15.78947368,14.51612903,9.836065574,16.07142857,15.68627451,13.7254902
396668,Holiday City South,Berkeley,Ocean County,NJ,New York-Newark-Jersey City,1389,18.75,7.608695652,11.62790698,7.228915663,9.589041096,8.139534884,15.90909091,12.76595745,7.692307692,20.6185567,21.97802198,17.85714286,20.48192771,17.44186047,15.38461538,10.14492754,18.75,12.30769231,4.109589041,15.06849315,10.14492754,4.838709677,6.153846154,3.846153846,5.128205128,15.2173913,4.347826087,4.444444444,8.108108108,10,13.7254902,3.225806452,7.8125,16.12903226,16.07142857,11.47540984,30.35714286,18.46153846,15.25423729,9.677419355,9.523809524,12.90322581,18.84057971,21.79487179,21.17647059,24.70588235,31.81818182,25.88235294,27.5862069,26.59574468,14.63414634,18.91891892,13.88888889,5.172413793,9.85915493,18.51851852,8.510638298,9.32642487,18.18181818,29.48717949,18.29268293,18.42105263,16,8.955223881,10.14492754,8.43373494,8.791208791,13.68421053,10.1010101,11.9266055,5.825242718,11.45833333,12.94117647,11.25,8.695652174,4.838709677,11.11111111,11.11111111,8.108108108,7.894736842,11.94029851,12.06896552,18.6440678,24.28571429,11.42857143,7.936507937,17.30769231,11.76470588,15.09433962,11.66666667,11.86440678,19.35483871,23.88059701,15.58441558,21.91780822,24.65753425,20.77922078,18.18181818,23.33333333,7.594936709,12.16216216,17.56756757,25.33333333
270053,Regent Park,Detroit,Wayne County,MI,Detroit-Warren-Dearborn,1390,7.80141844,12.17391304,5.309734513,8.510638298,8.441558442,13.15789474,11.25827815,14.18439716,11.96581197,13.39285714,13,11.00917431,15.92920354,13.04347826,13.76146789,10.09174312,8.333333333,7.407407407,7.476635514,15.38461538,13.18681319,11.9047619,6.593406593,8.602150538,4.494382022,4.651162791,9.89010989,11.36363636,12.90322581,5.813953488,9.87654321,10.58823529,10.97560976,10.38961039,10.12658228,13,16.66666667,14.89361702,12.94117647,19.31818182,18.75,13.33333333,13.84615385,12.5,15,13.84615385,19.6969697,20.28985507,10.60606061,9.722222222,9.85915493,7.575757576,12.5,1.639344262,8.771929825,6.896551724,6.666666667,11.86440678,7.936507937,15.87301587,11.42857143,9.85915493,7.246376812,16.92307692,16.92307692,15.25423729,20.89552239,18.07228916,12.5,17.64705882,12.72727273,6.896551724,8.196721311,5.882352941,9.589041096,14.28571429,17.10526316,15.15151515,7.692307692,4.47761194,9.459459459,8.219178082,12.28070175,9.836065574,15.25423729,10.81081081,21.68674699,6.097560976,5.617977528,33.33333333,14.63414634,39.47368421,16.04938272,23.75,15.94202899,19.04761905,11.76470588,14.51612903,9.375,7.142857143,10.52631579,12.06896552,12.85714286
